Year Month,State,Countym,Industry,Suspicious Activity,Regulator,Relationship,Product,Instrument,Count
2012 December,Missouri,"St. Louis County, MO",Depository Institution,Suspicious Use of Multiple Accounts,FRB,Customer,Other,Bank/Cashier's Check,1
2012 December,Missouri,"St. Louis County, MO",Depository Institution,Suspicious Use of Noncash Monetary Instruments,FRB,Customer,Other,Bank/Cashier's Check,1
2012 December,Missouri,"St. Louis County, MO",Depository Institution,Transaction Out of Pattern for Customer(s),FRB,Customer,Other,Bank/Cashier's Check,1
2012 December,Montana,"Lewis and Clark County, MT",Depository Institution,Other Other Suspicious Activities,NCUA,Customer,Other,Bank/Cashier's Check,1
2012 December,Montana,"Lewis and Clark County, MT",Depository Institution,Suspicious Concerning the Source of Funds,NCUA,Customer,Other,Bank/Cashier's Check,1
2012 December,Montana,"Lewis and Clark County, MT",Depository Institution,Suspicious Use of Multiple Accounts,NCUA,Customer,Other,Bank/Cashier's Check,1
2012 December,Montana,"Lewis and Clark County, MT",Depository Institution,Suspicious Use of Multiple Locations,NCUA,Customer,Other,Bank/Cashier's Check,1
2012 December,Montana,"Lewis and Clark County, MT",Depository Institution,Suspicious Use of Noncash Monetary Instruments,NCUA,Customer,Other,Bank/Cashier's Check,1
2012 December,Montana,"Lewis and Clark County, MT",Depository Institution,"Transaction with No Apparent Economic, Business, or Lawful Purpose",NCUA,Customer,Other,Bank/Cashier's Check,1
2012 December,Montana,"Lewis and Clark County, MT",Depository Institution,Two or More Individuals Working Together,NCUA,Customer,Other,Bank/Cashier's Check,1
2012 December,Nebraska,"Douglas County, NE",Depository Institution,ACH,OCC,Customer,Other,Funds Transfer,1
2012 December,Nebraska,"Douglas County, NE",Depository Institution,ACH,OCC,Customer,Other,Personal/Business Check,1
2012 December,Nebraska,"Douglas County, NE",Depository Institution,Check,OCC,Customer,Other,Funds Transfer,1
2012 December,Nebraska,"Douglas County, NE",Depository Institution,Check,OCC,Customer,Other,Personal/Business Check,2
2012 December,Nebraska,"Douglas County, NE",Depository Institution,Counterfeit Instrument (Other),OCC,Customer,Other,Funds Transfer,1
2012 December,Nebraska,"Douglas County, NE",Depository Institution,Counterfeit Instrument (Other),OCC,Customer,Other,Personal/Business Check,2
2012 December,Nebraska,"Madison County, NE",Depository Institution,Check,OCC,Customer,Other,Personal/Business Check,1
2012 December,Nebraska,"Madison County, NE",Depository Institution,Counterfeit Instrument (Other),OCC,Customer,Other,Personal/Business Check,1
2012 December,Nebraska,"Madison County, NE",Depository Institution,Other Fraud (Type),OCC,Customer,Other,Personal/Business Check,1
2012 December,Nevada,"Clark County, NV",Depository Institution,Account Takeover,OCC,Customer,Debit Card,Funds Transfer,1
2012 December,Nevada,"Clark County, NV",Depository Institution,Account Takeover,OCC,Customer,Other,Funds Transfer,1
2012 December,Nevada,"Clark County, NV",Depository Institution,Account Takeover,OCC,Customer,Other,Personal/Business Check,1
2012 December,Nevada,"Clark County, NV",Depository Institution,ACH,OCC,Customer,Debit Card,Funds Transfer,1
2012 December,Nevada,"Clark County, NV",Depository Institution,ACH,OCC,Customer,Other,Funds Transfer,1
2012 December,Nevada,"Clark County, NV",Depository Institution,Check,OCC,Customer,Other,Personal/Business Check,6
2012 December,Nevada,"Clark County, NV",Depository Institution,Counterfeit Instrument (Other),OCC,Customer,Other,Personal/Business Check,3
2012 December,Nevada,"Clark County, NV",Depository Institution,Credit/Debit Card,OCC,Customer,Credit Card,Funds Transfer,1
2012 December,Nevada,"Clark County, NV",Depository Institution,Credit/Debit Card,OCC,Customer,Debit Card,Funds Transfer,1
2012 December,Nevada,"Clark County, NV",Depository Institution,Credit/Debit Card,OCC,Customer,Other,Funds Transfer,1
2012 December,Nevada,"Clark County, NV",Depository Institution,Forgeries,OCC,Customer,Other,Personal/Business Check,2
2012 December,Nevada,"Clark County, NV",Depository Institution,Identity Theft,OCC,Customer,Debit Card,Funds Transfer,1
2012 December,Nevada,"Clark County, NV",Depository Institution,Identity Theft,OCC,Customer,Other,Funds Transfer,1
2012 December,Nevada,"Clark County, NV",Depository Institution,Other Fraud (Type),OCC,Customer,Credit Card,Funds Transfer,1
2012 December,Nevada,"Clark County, NV",Depository Institution,Other Fraud (Type),OCC,Customer,Debit Card,Funds Transfer,1
2012 December,Nevada,"Clark County, NV",Depository Institution,Other Fraud (Type),OCC,Customer,Other,Funds Transfer,1
2012 December,Nevada,"Clark County, NV",Depository Institution,Other Fraud (Type),OCC,Customer,Other,Personal/Business Check,6
2012 December,Nevada,"Clark County, NV",Depository Institution,Two or More Individuals Working Together,OCC,Customer,Other,Personal/Business Check,1
2012 December,Nevada,"Washoe County, NV",Depository Institution,Check,OCC,Customer,Other,Personal/Business Check,1
2012 December,Nevada,"Washoe County, NV",Depository Institution,Counterfeit Instrument (Other),OCC,Customer,Other,Personal/Business Check,1
2012 December,Nevada,"Washoe County, NV",Depository Institution,Credit/Debit Card,OCC,Customer,Credit Card,Funds Transfer,1
2012 December,Nevada,"Washoe County, NV",Depository Institution,Credit/Debit Card,OCC,Customer,Debit Card,Funds Transfer,1
2012 December,Nevada,"Washoe County, NV",Depository Institution,Elder Financial Exploitation,OCC,Customer,Debit Card,Funds Transfer,1
2012 December,Nevada,"Washoe County, NV",Depository Institution,Other Fraud (Type),OCC,Customer,Credit Card,Funds Transfer,1
2012 December,Nevada,"Washoe County, NV",Depository Institution,Other Fraud (Type),OCC,Customer,Debit Card,Funds Transfer,1
2012 December,Nevada,"Washoe County, NV",Depository Institution,Other Fraud (Type),OCC,Customer,Other,Personal/Business Check,1
2012 December,New Hampshire,"Strafford County, NH",Depository Institution,Other Identification Documentation,NCUA,Customer,Debit Card,U.S. Currency,1
2012 December,New Hampshire,"Strafford County, NH",Depository Institution,Suspicious Concerning the Source of Funds,NCUA,Customer,Debit Card,U.S. Currency,1
2012 December,New Jersey,"Atlantic County, NJ",Depository Institution,Check,OCC,Customer,Other,Personal/Business Check,1
2012 December,New Jersey,"Atlantic County, NJ",Depository Institution,Counterfeit Instrument (Other),OCC,Customer,Other,Personal/Business Check,1
2012 December,New Jersey,"Bergen County, NJ",Depository Institution,Check,OCC,Customer,Other,Personal/Business Check,2
2012 December,New Jersey,"Bergen County, NJ",Depository Institution,Other Fraud (Type),OCC,Customer,Other,Personal/Business Check,1
2012 December,New Jersey,"Bergen County, NJ",Depository Institution,Provided Questionable or False Documentation,OCC,Employee,Other,Personal/Business Check,1
2012 December,New Jersey,"Bergen County, NJ",Depository Institution,Provided Questionable or False Documentation,OCC,No Relationship to Institution,Other,Personal/Business Check,1
2012 December,New Jersey,"Burlington County, NJ",Depository Institution,Check,OCC,Customer,Other,Personal/Business Check,1
2012 December,New Jersey,"Burlington County, NJ",Depository Institution,Check,OCC,No Relationship to Institution,Other,Personal/Business Check,1
2012 December,New Jersey,"Burlington County, NJ",Depository Institution,Other Fraud (Type),OCC,Customer,Other,Personal/Business Check,1
2012 December,New Jersey,"Burlington County, NJ",Depository Institution,Other Fraud (Type),OCC,No Relationship to Institution,Other,Personal/Business Check,1
2012 December,New Jersey,"Camden County, NJ",Depository Institution,Check,OCC,Customer,Other,Personal/Business Check,1
2012 December,New Jersey,"Camden County, NJ",Depository Institution,Check,OCC,No Relationship to Institution,Other,Personal/Business Check,1
2012 December,New Jersey,"Camden County, NJ",Depository Institution,Other Fraud (Type),OCC,Customer,Other,Personal/Business Check,1
2012 December,New Jersey,"Camden County, NJ",Depository Institution,Other Fraud (Type),OCC,No Relationship to Institution,Other,Personal/Business Check,1
2012 December,New Jersey,"Essex County, NJ",Depository Institution,Check,OCC,Customer,Other,Personal/Business Check,5
2012 December,New Jersey,"Essex County, NJ",Depository Institution,Counterfeit Instrument (Other),OCC,Customer,Other,Personal/Business Check,2
2012 December,New Jersey,"Essex County, NJ",Depository Institution,Credit/Debit Card,OCC,Customer,Debit Card,Funds Transfer,2
2012 December,New Jersey,"Essex County, NJ",Depository Institution,Forgeries,OCC,Customer,Other,Personal/Business Check,1
2012 December,New Jersey,"Essex County, NJ",Depository Institution,Other Fraud (Type),OCC,Customer,Debit Card,Funds Transfer,1
2012 December,New Jersey,"Essex County, NJ",Depository Institution,Other Fraud (Type),OCC,Customer,Other,Personal/Business Check,3
2012 December,New Jersey,"Essex County, NJ",Depository Institution,Other Other Suspicious Activities,OCC,Customer,Debit Card,Funds Transfer,1
2012 December,New Jersey,"Essex County, NJ",Depository Institution,Provided Questionable or False Documentation,OCC,Customer,Debit Card,Funds Transfer,2
2012 December,New Jersey,"Gloucester County, NJ",Depository Institution,Check,OCC,Customer,Other,Personal/Business Check,1
2012 December,New Jersey,"Gloucester County, NJ",Depository Institution,Other Fraud (Type),OCC,Customer,Other,Personal/Business Check,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,Check,OCC,Customer,Other,Personal/Business Check,2
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,Counterfeit Instrument (Other),OCC,Customer,Other,Personal/Business Check,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,Forgeries,FDIC,Customer,Other,Funds Transfer,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,Forgeries,FDIC,Customer,Other,Money Orders,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,Forgeries,FDIC,Customer,Other,Personal/Business Check,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,Forgeries,FDIC,Other,Other,Funds Transfer,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,Forgeries,FDIC,Other,Other,Money Orders,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,Forgeries,FDIC,Other,Other,Personal/Business Check,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,Forgeries,FDIC,Owner/Controlling Shareholder,Other,Funds Transfer,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,Forgeries,FDIC,Owner/Controlling Shareholder,Other,Money Orders,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,Forgeries,FDIC,Owner/Controlling Shareholder,Other,Personal/Business Check,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,"Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences",FDIC,Customer,Other,Funds Transfer,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,"Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences",FDIC,Customer,Other,Money Orders,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,"Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences",FDIC,Customer,Other,Personal/Business Check,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,"Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences",FDIC,Other,Other,Funds Transfer,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,"Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences",FDIC,Other,Other,Money Orders,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,"Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences",FDIC,Other,Other,Personal/Business Check,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,"Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences",FDIC,Owner/Controlling Shareholder,Other,Funds Transfer,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,"Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences",FDIC,Owner/Controlling Shareholder,Other,Money Orders,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,"Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences",FDIC,Owner/Controlling Shareholder,Other,Personal/Business Check,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,Misuse of Position or Self-Dealing,FDIC,Customer,Other,Funds Transfer,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,Misuse of Position or Self-Dealing,FDIC,Customer,Other,Money Orders,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,Misuse of Position or Self-Dealing,FDIC,Customer,Other,Personal/Business Check,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,Misuse of Position or Self-Dealing,FDIC,Other,Other,Funds Transfer,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,Misuse of Position or Self-Dealing,FDIC,Other,Other,Money Orders,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,Misuse of Position or Self-Dealing,FDIC,Other,Other,Personal/Business Check,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,Misuse of Position or Self-Dealing,FDIC,Owner/Controlling Shareholder,Other,Funds Transfer,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,Misuse of Position or Self-Dealing,FDIC,Owner/Controlling Shareholder,Other,Money Orders,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,Misuse of Position or Self-Dealing,FDIC,Owner/Controlling Shareholder,Other,Personal/Business Check,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,Other Fraud (Type),FDIC,Customer,Other,Funds Transfer,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,Other Fraud (Type),FDIC,Customer,Other,Money Orders,1
2012 December,New Jersey,"Hudson County, NJ",Depository Institution,Other Fraud (Type),FDIC,Customer,Other,Personal/Business Check,1
